author,title,text,lemmas
Dickens,Great Expectations,"“Why, n-no; not to me.” He said this with the air of one carefully  reckoning up and striking a balance. “Not directly profitable. That is,  it doesn’t pay me anything, and I have to—keep myself.”",n say air carefully reckon strike balance directly profitable pay
Dickens,Great Expectations,"This certainly had not a profitable appearance, and I shook my head as  if I would imply that it would be difficult to lay by much accumulative  capital from such a source of income.",certainly profitable appearance shake head imply difficult lay accumulative capital source income
Dickens,Great Expectations,"“But the thing is,” said Herbert Pocket, “that you look about you.  _That’s_ the grand thing. You are in a counting-house, you know, and  you look about you.”",thing say herbert pocket look grand thing counting house know look
Dickens,Great Expectations,"It struck me as a singular implication that you couldn’t be out of a  counting-house, you know, and look about you; but I silently deferred  to his experience.",strike singular implication counting house know look silently defer experience
Dickens,Great Expectations,"“Then the time comes,” said Herbert, “when you see your opening. And  you go in, and you swoop upon it and you make your capital, and then  there you are! When you have once made your capital, you have nothing  to do but employ it.”",time come say herbert opening swoop capital capital employ
Dickens,Great Expectations,"This was very like his way of conducting that encounter in the garden;  very like. His manner of bearing his poverty, too, exactly corresponded  to his manner of bearing that defeat. It seemed to me that he took all  blows and buffets now with just the same air as he had taken mine then.  It was evident that he had nothing around him but the simplest  necessaries, for everything that I remarked upon turned out to have  been sent in on my account from the coffee-house or somewhere else.",like way conduct encounter garden like manner bear poverty exactly correspond manner bear defeat take blow buffet air take evident simple necessary remark turn send account coffee house
Dickens,Great Expectations,"Yet, having already made his fortune in his own mind, he was so  unassuming with it that I felt quite grateful to him for not being  puffed up. It was a pleasant addition to his naturally pleasant ways,  and we got on famously. In the evening we went out for a walk in the  streets, and went half-price to the Theatre; and next day we went to  church at Westminster Abbey, and in the afternoon we walked in the  Parks; and I wondered who shod all the horses there, and wished Joe  did.",have fortune mind unassume feel grateful puff pleasant addition naturally pleasant way get famously evening go walk street go half price theatre day go church westminster abbey afternoon walk parks wonder shod horse wish joe
Dickens,Great Expectations,"On a moderate computation, it was many months, that Sunday, since I had  left Joe and Biddy. The space interposed between myself and them  partook of that expansion, and our marshes were any distance off. That  I could have been at our old church in my old church-going clothes, on  the very last Sunday that ever was, seemed a combination of  impossibilities, geographical and social, solar and lunar. Yet in the  London streets so crowded with people and so brilliantly lighted in the  dusk of evening, there were depressing hints of reproaches for that I  had put the poor old kitchen at home so far away; and in the dead of  night, the footsteps of some incapable impostor of a porter mooning  about Barnard’s Inn, under pretence of watching it, fell hollow on my  heart.",moderate computation month sunday leave joe biddy space interpose partook expansion marsh distance old church old church go clothe sunday combination impossibility geographical social solar lunar london street crowd people brilliantly light dusk evening depress hint reproach poor old kitchen home far away dead night footstep incapable impostor porter moon barnard inn pretence watch fall hollow heart
Dickens,Great Expectations,"On the Monday morning at a quarter before nine, Herbert went to the  counting-house to report himself,—to look about him, too, I  suppose,—and I bore him company. He was to come away in an hour or two  to attend me to Hammersmith, and I was to wait about for him. It  appeared to me that the eggs from which young Insurers were hatched  were incubated in dust and heat, like the eggs of ostriches, judging  from the places to which those incipient giants repaired on a Monday  morning. Nor did the counting-house where Herbert assisted, show in my  eyes as at all a good Observatory; being a back second floor up a yard,  of a grimy presence in all particulars, and with a look into another  back second floor, rather than a look out.",monday morning quarter herbert go counting house report look bear company come away hour attend hammersmith wait appear egg young insurers hatch incubate dust heat like egg ostrich judge place incipient giant repair monday morning counting house herbert assist eye good observatory second floor yard grimy presence particular look second floor look
Dickens,Great Expectations,"I waited about until it was noon, and I went upon ’Change, and I saw  fluey men sitting there under the bills about shipping, whom I took to  be great merchants, though I couldn’t understand why they should all be  out of spirits. When Herbert came, we went and had lunch at a  celebrated house which I then quite venerated, but now believe to have  been the most abject superstition in Europe, and where I could not help  noticing, even then, that there was much more gravy on the tablecloths  and knives and waiters’ clothes, than in the steaks. This collation  disposed of at a moderate price (considering the grease, which was not  charged for), we went back to Barnard’s Inn and got my little  portmanteau, and then took coach for Hammersmith. We arrived there at  two or three o’clock in the afternoon, and had very little way to walk  to Mr. Pocket’s house. Lifting the latch of a gate, we passed direct  into a little garden overlooking the river, where Mr. Pocket’s children  were playing about. And unless I deceive myself on a point where my  interests or prepossessions are certainly not concerned, I saw that Mr.  and Mrs. Pocket’s children were not growing up or being brought up, but  were tumbling up.",wait noon go change see fluey man sit bill shipping take great merchant understand spirit herbert come go lunch celebrate house venerate believe abject superstition europe help noticing gravy tablecloth knife waiter clothe steak collation dispose moderate price consider grease charge go barnard inn get little portmanteau take coach hammersmith arrive afternoon little way walk pocket house lift latch gate pass direct little garden overlook river pocket child play deceive point interest prepossession certainly concern see pocket child grow bring tumble
Dickens,Great Expectations,"Mrs. Pocket was sitting on a garden chair under a tree, reading, with  her legs upon another garden chair; and Mrs. Pocket’s two nurse-maids  were looking about them while the children played. “Mamma,” said  Herbert, “this is young Mr. Pip.” Upon which Mrs. Pocket received me  with an appearance of amiable dignity.",pocket sit garden chair tree reading leg garden chair pocket nurse maid look child play mamma say herbert young pip pocket receive appearance amiable dignity
Dickens,Great Expectations,"“Master Alick and Miss Jane,” cried one of the nurses to two of the  children, “if you go a bouncing up against them bushes you’ll fall over  into the river and be drownded, and what’ll your pa say then?”",master alick miss jane cry nurse child bounce bush fall river drownde pa
Dickens,Great Expectations,"At the same time this nurse picked up Mrs. Pocket’s handkerchief, and  said, “If that don’t make six times you’ve dropped it, Mum!” Upon which  Mrs. Pocket laughed and said, “Thank you, Flopson,” and settling  herself in one chair only, resumed her book. Her countenance  immediately assumed a knitted and intent expression as if she had been  reading for a week, but before she could have read half a dozen lines,  she fixed her eyes upon me, and said, “I hope your mamma is quite  well?” This unexpected inquiry put me into such a difficulty that I  began saying in the absurdest way that if there had been any such  person I had no doubt she would have been quite well and would have  been very much obliged and would have sent her compliments, when the  nurse came to my rescue.",time nurse pick pocket handkerchief say time drop mum pocket laugh say thank flopson settle chair resume book countenance immediately assume knitted intent expression read week read half dozen line fix eye say hope mamma unexpected inquiry difficulty begin say absurdest way person doubt oblige send compliment nurse come rescue
Dickens,Great Expectations,"“Well!” she cried, picking up the pocket-handkerchief, “if that don’t  make seven times! What ARE you a-doing of this afternoon, Mum!” Mrs.  Pocket received her property, at first with a look of unutterable  surprise as if she had never seen it before, and then with a laugh of  recognition, and said, “Thank you, Flopson,” and forgot me, and went on  reading.",cry pick pocket handkerchief seven time afternoon mum pocket receive property look unutterable surprise see laugh recognition say thank flopson forget go reading
Dickens,Great Expectations,"I found, now I had leisure to count them, that there were no fewer than  six little Pockets present, in various stages of tumbling up. I had  scarcely arrived at the total when a seventh was heard, as in the  region of air, wailing dolefully.",find leisure count few little pocket present stage tumbling scarcely arrive total seventh hear region air wail dolefully
Dickens,Great Expectations,"“If there ain’t Baby!” said Flopson, appearing to think it most  surprising. “Make haste up, Millers.”",ai baby say flopson appear think surprising haste miller
Dickens,Great Expectations,"Millers, who was the other nurse, retired into the house, and by  degrees the child’s wailing was hushed and stopped, as if it were a  young ventriloquist with something in its mouth. Mrs. Pocket read all  the time, and I was curious to know what the book could be.",miller nurse retire house degree child wailing hush stop young ventriloquist mouth pocket read time curious know book
Dickens,Great Expectations,"We were waiting, I supposed, for Mr. Pocket to come out to us; at any  rate we waited there, and so I had an opportunity of observing the  remarkable family phenomenon that whenever any of the children strayed  near Mrs. Pocket in their play, they always tripped themselves up and  tumbled over her,—always very much to her momentary astonishment, and  their own more enduring lamentation. I was at a loss to account for  this surprising circumstance, and could not help giving my mind to  speculations about it, until by and by Millers came down with the baby,  which baby was handed to Flopson, which Flopson was handing it to Mrs.  Pocket, when she too went fairly head foremost over Mrs. Pocket, baby  and all, and was caught by Herbert and myself.",wait suppose pocket come rate wait opportunity observe remarkable family phenomenon child stray near pocket play trip tumble momentary astonishment enduring lamentation loss account surprising circumstance help give mind speculation miller come baby baby hand flopson flopson hand pocket go fairly head foremost pocket baby catch herbert
Dickens,Great Expectations,"“Gracious me, Flopson!” said Mrs. Pocket, looking off her book for a  moment, “everybody’s tumbling!”",gracious flopson say pocket look book moment everybody tumbling
Dickens,Great Expectations,"“Gracious you, indeed, Mum!” returned Flopson, very red in the face;  “what have you got there?”",gracious mum return flopson red face get
Dickens,Great Expectations,"“Why, if it ain’t your footstool!” cried Flopson. “And if you keep it  under your skirts like that, who’s to help tumbling? Here! Take the  baby, Mum, and give me your book.”",ai footstool cry flopson skirt like help tumble baby mum book
Dickens,Great Expectations,"Mrs. Pocket acted on the advice, and inexpertly danced the infant a  little in her lap, while the other children played about it. This had  lasted but a very short time, when Mrs. Pocket issued summary orders  that they were all to be taken into the house for a nap. Thus I made  the second discovery on that first occasion, that the nurture of the  little Pockets consisted of alternately tumbling up and lying down.",pocket act advice inexpertly dance infant little lap child play last short time pocket issue summary order take house nap second discovery occasion nurture little pocket consist alternately tumble lie
Dickens,Great Expectations,"Under these circumstances, when Flopson and Millers had got the  children into the house, like a little flock of sheep, and Mr. Pocket  came out of it to make my acquaintance, I was not much surprised to  find that Mr. Pocket was a gentleman with a rather perplexed expression  of face, and with his very grey hair disordered on his head, as if he  didn’t quite see his way to putting anything straight.",circumstance flopson millers get child house like little flock sheep pocket come acquaintance surprised find pocket gentleman perplexed expression face grey hair disorder head way put straight
Dickens,Great Expectations,"  Mr. Pocket said he was glad to see me, and he hoped I was not sorry to  see him. “For, I really am not,” he added, with his son’s smile, “an  alarming personage.” He was a young-looking man, in spite of his  perplexities and his very grey hair, and his manner seemed quite  natural. I use the word natural, in the sense of its being unaffected;  there was something comic in his distraught way, as though it would  have been downright ludicrous but for his own perception that it was  very near being so. When he had talked with me a little, he said to  Mrs. Pocket, with a rather anxious contraction of his eyebrows, which  were black and handsome, “Belinda, I hope you have welcomed Mr. Pip?”  And she looked up from her book, and said, “Yes.” She then smiled upon  me in an absent state of mind, and asked me if I liked the taste of  orange-flower water? As the question had no bearing, near or remote, on  any foregone or subsequent transaction, I consider it to have been  thrown out, like her previous approaches, in general conversational  condescension.",pocket say glad hope sorry add son smile alarming personage young look man spite perplexity grey hair manner natural use word natural sense unaffected comic distraught way downright ludicrous perception near talk little say pocket anxious contraction eyebrow black handsome belinda hope welcome pip look book say yes smile absent state mind ask like taste orange flower water question bearing near remote foregone subsequent transaction consider throw like previous approach general conversational condescension
Dickens,Great Expectations,"I found out within a few hours, and may mention at once, that Mrs.  Pocket was the only daughter of a certain quite accidental deceased  Knight, who had invented for himself a conviction that his deceased  father would have been made a Baronet but for somebody’s determined  opposition arising out of entirely personal motives,—I forget whose, if  I ever knew,—the Sovereign’s, the Prime Minister’s, the Lord  Chancellor’s, the Archbishop of Canterbury’s, anybody’s,—and had tacked  himself on to the nobles of the earth in right of this quite  supposititious fact. I believe he had been knighted himself for  storming the English grammar at the point of the pen, in a desperate  address engrossed on vellum, on the occasion of the laying of the first  stone of some building or other, and for handing some Royal Personage  either the trowel or the mortar. Be that as it may, he had directed  Mrs. Pocket to be brought up from her cradle as one who in the nature  of things must marry a title, and who was to be guarded from the  acquisition of plebeian domestic knowledge.",find hour mention pocket daughter certain accidental deceased knight invent conviction deceased father baronet somebody determine opposition arise entirely personal forget sovereign prime minister lord chancellor archbishop canterbury tack noble earth right supposititious fact believe knight storm english grammar point pen desperate address engross vellum occasion laying stone building hand royal personage trowel mortar direct pocket bring cradle nature thing marry title guard acquisition plebeian domestic knowledge
Dickens,Great Expectations,"So successful a watch and ward had been established over the young lady  by this judicious parent, that she had grown up highly ornamental, but  perfectly helpless and useless. With her character thus happily formed,  in the first bloom of her youth she had encountered Mr. Pocket: who was  also in the first bloom of youth, and not quite decided whether to  mount to the Woolsack, or to roof himself in with a mitre. As his doing  the one or the other was a mere question of time, he and Mrs. Pocket  had taken Time by the forelock (when, to judge from its length, it  would seem to have wanted cutting), and had married without the  knowledge of the judicious parent. The judicious parent, having nothing  to bestow or withhold but his blessing, had handsomely settled that  dower upon them after a short struggle, and had informed Mr. Pocket  that his wife was “a treasure for a Prince.” Mr. Pocket had invested  the Prince’s treasure in the ways of the world ever since, and it was  supposed to have brought him in but indifferent interest. Still, Mrs.  Pocket was in general the object of a queer sort of respectful pity,  because she had not married a title; while Mr. Pocket was the object of  a queer sort of forgiving reproach, because he had never got one.",successful watch ward establish young lady judicious parent grow highly ornamental perfectly helpless useless character happily form bloom youth encounter pocket bloom youth decide mount woolsack roof mitre mere question time pocket take time forelock judge length want cutting marry knowledge judicious parent judicious parent have bestow withhold blessing handsomely settle dow short struggle inform pocket wife treasure prince pocket invest prince treasure way world suppose bring indifferent interest pocket general object queer sort respectful pity marry title pocket object queer sort forgiving reproach get
Dickens,Great Expectations,"Mr. Pocket took me into the house and showed me my room: which was a  pleasant one, and so furnished as that I could use it with comfort for  my own private sitting-room. He then knocked at the doors of two other  similar rooms, and introduced me to their occupants, by name Drummle  and Startop. Drummle, an old-looking young man of a heavy order of  architecture, was whistling. Startop, younger in years and appearance,  was reading and holding his head, as if he thought himself in danger of  exploding it with too strong a charge of knowledge.",pocket take house show room pleasant furnish use comfort private sitting room knock door similar room introduce occupant drummle startop drummle old looking young man heavy order architecture whistle startop young year appearance read hold head think danger explode strong charge knowledge
Dickens,Great Expectations,"Both Mr. and Mrs. Pocket had such a noticeable air of being in somebody  else’s hands, that I wondered who really was in possession of the house  and let them live there, until I found this unknown power to be the  servants. It was a smooth way of going on, perhaps, in respect of  saving trouble; but it had the appearance of being expensive, for the  servants felt it a duty they owed to themselves to be nice in their  eating and drinking, and to keep a deal of company downstairs. They  allowed a very liberal table to Mr. and Mrs. Pocket, yet it always  appeared to me that by far the best part of the house to have boarded  in would have been the kitchen,—always supposing the boarder capable of  self-defence, for, before I had been there a week, a neighbouring lady  with whom the family were personally unacquainted, wrote in to say that  she had seen Millers slapping the baby. This greatly distressed Mrs.  Pocket, who burst into tears on receiving the note, and said that it  was an extraordinary thing that the neighbours couldn’t mind their own  business.",pocket noticeable air somebody hand wonder possession house let live find unknown power servant smooth way go respect save trouble appearance expensive servant feel duty owe nice eating drinking deal company downstairs allow liberal table pocket appear far good house board suppose boarder capable self defence week neighbouring lady family personally unacquainted write see miller slap baby greatly distress pocket burst tear receive note say extraordinary thing neighbour mind business
Dickens,Great Expectations,"By degrees I learnt, and chiefly from Herbert, that Mr. Pocket had been  educated at Harrow and at Cambridge, where he had distinguished  himself; but that when he had had the happiness of marrying Mrs. Pocket  very early in life, he had impaired his prospects and taken up the  calling of a Grinder. After grinding a number of dull blades,—of whom  it was remarkable that their fathers, when influential, were always  going to help him to preferment, but always forgot to do it when the  blades had left the Grindstone,—he had wearied of that poor work and  had come to London. Here, after gradually failing in loftier hopes, he  had “read” with divers who had lacked opportunities or neglected them,  and had refurbished divers others for special occasions, and had turned  his acquirements to the account of literary compilation and correction,  and on such means, added to some very moderate private resources, still  maintained the house I saw.",degree learn chiefly herbert pocket educate harrow cambridge distinguish happiness marry pocket early life impair prospect take calling grinder grind number dull remarkable father influential go help preferment forget blade leave weary poor work come london gradually fail lofty hope read diver lack opportunity neglect refurbish diver special occasion turn acquirement account literary compilation correction mean add moderate private resource maintain house see
Dickens,Great Expectations,"Mr. and Mrs. Pocket had a toady neighbour; a widow lady of that highly  sympathetic nature that she agreed with everybody, blessed everybody,  and shed smiles and tears on everybody, according to circumstances.  This lady’s name was Mrs. Coiler, and I had the honour of taking her  down to dinner on the day of my installation. She gave me to understand  on the stairs, that it was a blow to dear Mrs. Pocket that dear Mr.  Pocket should be under the necessity of receiving gentlemen to read  with him. That did not extend to me, she told me in a gush of love and  confidence (at that time, I had known her something less than five  minutes); if they were all like Me, it would be quite another thing.",pocket toady neighbour widow lady highly sympathetic nature agree everybody bless everybody shed smile tear everybody accord circumstance lady coiler honour take dinner day installation give understand stair blow dear pocket dear pocket necessity receive gentleman read extend tell gush love confidence time know minute like thing
Dickens,Great Expectations,"“But dear Mrs. Pocket,” said Mrs. Coiler, “after her early  disappointment (not that dear Mr. Pocket was to blame in that),  requires so much luxury and elegance—”",dear pocket say coiler early disappointment dear pocket blame require luxury elegance
Dickens,Great Expectations,"“Yes, ma’am,” I said, to stop her, for I was afraid she was going to  cry.",yes say stop afraid go cry
Dickens,Great Expectations,"“—That it _is_ hard,” said Mrs. Coiler, “to have dear Mr. Pocket’s time  and attention diverted from dear Mrs. Pocket.”",hard say coiler dear pocket time attention divert dear pocket
Dickens,Great Expectations,"I could not help thinking that it might be harder if the butcher’s time  and attention were diverted from dear Mrs. Pocket; but I said nothing,  and indeed had enough to do in keeping a bashful watch upon my company  manners.",help think hard butcher time attention divert dear pocket say keep bashful watch company manner
Dickens,Great Expectations,"It came to my knowledge, through what passed between Mrs. Pocket and  Drummle while I was attentive to my knife and fork, spoon, glasses, and  other instruments of self-destruction, that Drummle, whose Christian  name was Bentley, was actually the next heir but one to a baronetcy. It  further appeared that the book I had seen Mrs. Pocket reading in the  garden was all about titles, and that she knew the exact date at which  her grandpapa would have come into the book, if he ever had come at  all. Drummle didn’t say much, but in his limited way (he struck me as a  sulky kind of fellow) he spoke as one of the elect, and recognised Mrs.  Pocket as a woman and a sister. No one but themselves and Mrs. Coiler  the toady neighbour showed any interest in this part of the  conversation, and it appeared to me that it was painful to Herbert; but  it promised to last a long time, when the page came in with the  announcement of a domestic affliction. It was, in effect, that the cook  had mislaid the beef. To my unutterable amazement, I now, for the first  time, saw Mr. Pocket relieve his mind by going through a performance  that struck me as very extraordinary, but which made no impression on  anybody else, and with which I soon became as familiar as the rest. He  laid down the carving-knife and fork,—being engaged in carving, at the  moment,—put his two hands into his disturbed hair, and appeared to make  an extraordinary effort to lift himself up by it. When he had done  this, and had not lifted himself up at all, he quietly went on with  what he was about.",come knowledge pass pocket drummle attentive knife fork spoon glass instrument self destruction drummle christian bentley actually heir baronetcy appear book see pocket reading garden title know exact date grandpapa come book come drummle limited way strike sulky kind fellow speak elect recognise pocket woman sister coiler toady neighbour show interest conversation appear painful herbert promise long time page come announcement domestic affliction effect cook mislay beef unutterable amazement time see pocket relieve mind go performance strike extraordinary impression anybody soon familiar rest lay carving knife engage carving hand disturbed hair appear extraordinary effort lift lift quietly go
Dickens,Great Expectations,"Mrs. Coiler then changed the subject and began to flatter me. I liked  it for a few moments, but she flattered me so very grossly that the  pleasure was soon over. She had a serpentine way of coming close at me  when she pretended to be vitally interested in the friends and  localities I had left, which was altogether snaky and fork-tongued; and  when she made an occasional bounce upon Startop (who said very little  to her), or upon Drummle (who said less), I rather envied them for  being on the opposite side of the table.",coiler change subject begin flatter like moment flatter grossly pleasure soon serpentine way come close pretend vitally interested friend locality leave altogether snaky fork tongue occasional bounce startop say little drummle say envy opposite table
Dickens,Great Expectations,"After dinner the children were introduced, and Mrs. Coiler made  admiring comments on their eyes, noses, and legs,—a sagacious way of  improving their minds. There were four little girls, and two little  boys, besides the baby who might have been either, and the baby’s next  successor who was as yet neither. They were brought in by Flopson and  Millers, much as though those two non-commissioned officers had been  recruiting somewhere for children and had enlisted these, while Mrs.  Pocket looked at the young Nobles that ought to have been as if she  rather thought she had had the pleasure of inspecting them before, but  didn’t quite know what to make of them.",dinner child introduce coiler admire comment eye nose sagacious way improve mind little girl little boy baby baby successor bring flopson miller non commission officer recruit child enlist pocket look young nobles ought think pleasure inspect know
Dickens,Great Expectations,"“Here! Give me your fork, Mum, and take the baby,” said Flopson. “Don’t  take it that way, or you’ll get its head under the table.”",fork mum baby say flopson way head table
Dickens,Great Expectations,"Thus advised, Mrs. Pocket took it the other way, and got its head upon  the table; which was announced to all present by a prodigious  concussion.",advise pocket take way get head table announce present prodigious concussion
Dickens,Great Expectations,"“Dear, dear! Give it me back, Mum,” said Flopson; “and Miss Jane, come  and dance to baby, do!”",dear dear mum say flopson miss jane come dance baby
Dickens,Great Expectations,"One of the little girls, a mere mite who seemed to have prematurely  taken upon herself some charge of the others, stepped out of her place  by me, and danced to and from the baby until it left off crying, and  laughed. Then, all the children laughed, and Mr. Pocket (who in the  meantime had twice endeavoured to lift himself up by the hair) laughed,  and we all laughed and were glad.",little girl mere mite prematurely take charge step place dance baby leave crying laugh child laugh pocket meantime twice endeavour lift hair laugh laugh glad
Dickens,Great Expectations,"Flopson, by dint of doubling the baby at the joints like a Dutch doll,  then got it safely into Mrs. Pocket’s lap, and gave it the nut-crackers  to play with; at the same time recommending Mrs. Pocket to take notice  that the handles of that instrument were not likely to agree with its  eyes, and sharply charging Miss Jane to look after the same. Then, the  two nurses left the room, and had a lively scuffle on the staircase  with a dissipated page who had waited at dinner, and who had clearly  lost half his buttons at the gaming-table.",flopson dint double baby joint like dutch doll get safely pocket lap give nut cracker play time recommend pocket notice handle instrument likely agree eye sharply charge miss jane look nurse leave room lively scuffle staircase dissipate page wait dinner clearly lose half button gaming table
Dickens,Great Expectations,"I was made very uneasy in my mind by Mrs. Pocket’s falling into a  discussion with Drummle respecting two baronetcies, while she ate a  sliced orange steeped in sugar and wine, and, forgetting all about the  baby on her lap, who did most appalling things with the nut-crackers.  At length little Jane, perceiving its young brains to be imperilled,  softly left her place, and with many small artifices coaxed the  dangerous weapon away. Mrs. Pocket finishing her orange at about the  same time, and not approving of this, said to Jane,—",uneasy mind pocket fall discussion drummle respect baronetcy eat slice orange steep sugar wine forget baby lap appalling thing nut cracker length little jane perceive young brain imperille softly leave place small artifice coax dangerous weapon away pocket finish orange time approve say jane
Dickens,Great Expectations,"“You naughty child, how dare you? Go and sit down this instant!”",naughty child dare sit instant
Dickens,Great Expectations,"“Mamma dear,” lisped the little girl, “baby ood have put hith eyeth  out.”",mamma dear lisp little girl baby ood hith eyeth
Dickens,Great Expectations,“How dare you tell me so?” retorted Mrs. Pocket. “Go and sit down in  your chair this moment!”,dare tell retort pocket sit chair moment
Dickens,Great Expectations,"Mrs. Pocket’s dignity was so crushing, that I felt quite abashed, as if  I myself had done something to rouse it.",pocket dignity crush feel abash rouse
Dickens,Great Expectations,"“Belinda,” remonstrated Mr. Pocket, from the other end of the table,  “how can you be so unreasonable? Jane only interfered for the  protection of baby.”",belinda remonstrate pocket end table unreasonable jane interfere protection baby
Dickens,Great Expectations,"“I will not allow anybody to interfere,” said Mrs. Pocket. “I am  surprised, Matthew, that you should expose me to the affront of  interference.”",allow anybody interfere say pocket surprised matthew expose affront interference
Dickens,Great Expectations,"“Good God!” cried Mr. Pocket, in an outbreak of desolate desperation.  “Are infants to be nut-crackered into their tombs, and is nobody to  save them?”",good god cry pocket outbreak desolate desperation infant nut crackere tomb save
Dickens,Great Expectations,"“I will not be interfered with by Jane,” said Mrs. Pocket, with a  majestic glance at that innocent little offender. “I hope I know my  poor grandpapa’s position. Jane, indeed!”",interfere jane say pocket majestic glance innocent little offender hope know poor grandpapa position jane
Dickens,Great Expectations,"Mr. Pocket got his hands in his hair again, and this time really did  lift himself some inches out of his chair. “Hear this!” he helplessly  exclaimed to the elements. “Babies are to be nut-crackered dead, for  people’s poor grandpapa’s positions!” Then he let himself down again,  and became silent.",pocket get hand hair time lift inch chair hear helplessly exclaim element baby nut crackere dead people poor grandpapa position let silent
Dickens,Great Expectations,"We all looked awkwardly at the tablecloth while this was going on. A  pause succeeded, during which the honest and irrepressible baby made a  series of leaps and crows at little Jane, who appeared to me to be the  only member of the family (irrespective of servants) with whom it had  any decided acquaintance.",look awkwardly tablecloth go pause succeed honest irrepressible baby series leap crow little jane appear member family irrespective servant decide acquaintance
Dickens,Great Expectations,"“Mr. Drummle,” said Mrs. Pocket, “will you ring for Flopson? Jane, you  undutiful little thing, go and lie down. Now, baby darling, come with  ma!”",drummle say pocket ring flopson jane undutiful little thing lie baby darling come ma
Dickens,Great Expectations,"The baby was the soul of honour, and protested with all its might. It  doubled itself up the wrong way over Mrs. Pocket’s arm, exhibited a  pair of knitted shoes and dimpled ankles to the company in lieu of its  soft face, and was carried out in the highest state of mutiny. And it  gained its point after all, for I saw it through the window within a  few minutes, being nursed by little Jane.",baby soul honour protest double wrong way pocket arm exhibit pair knit shoe dimple ankle company lieu soft face carry high state mutiny gain point see window minute nurse little jane
Dickens,Great Expectations,"It happened that the other five children were left behind at the  dinner-table, through Flopson’s having some private engagement, and  their not being anybody else’s business. I thus became aware of the  mutual relations between them and Mr. Pocket, which were exemplified in  the following manner. Mr. Pocket, with the normal perplexity of his  face heightened and his hair rumpled, looked at them for some minutes,  as if he couldn’t make out how they came to be boarding and lodging in  that establishment, and why they hadn’t been billeted by Nature on  somebody else. Then, in a distant Missionary way he asked them certain  questions,—as why little Joe had that hole in his frill, who said, Pa,  Flopson was going to mend it when she had time,—and how little Fanny  came by that whitlow, who said, Pa, Millers was going to poultice it  when she didn’t forget. Then, he melted into parental tenderness, and  gave them a shilling apiece and told them to go and play; and then as  they went out, with one very strong effort to lift himself up by the  hair he dismissed the hopeless subject.",happen child leave dinner table flopson have private engagement anybody business aware mutual relation pocket exemplify follow manner pocket normal perplexity face heighten hair rumple look minute come boarding lodge establishment billet nature somebody distant missionary way ask certain little joe hole frill say pa flopson go mend little fanny come whitlow say pa millers go poultice forget melt parental tenderness give shilling apiece tell play go strong effort lift hair dismiss hopeless subject
Dickens,Great Expectations,"In the evening there was rowing on the river. As Drummle and Startop  had each a boat, I resolved to set up mine, and to cut them both out. I  was pretty good at most exercises in which country boys are adepts, but  as I was conscious of wanting elegance of style for the Thames,—not to  say for other waters,—I at once engaged to place myself under the  tuition of the winner of a prize-wherry who plied at our stairs, and to  whom I was introduced by my new allies. This practical authority  confused me very much by saying I had the arm of a blacksmith. If he  could have known how nearly the compliment lost him his pupil, I doubt  if he would have paid it.",evening row river drummle startop boat resolve set cut pretty good exercise country boy adept conscious want elegance style engage place tuition winner prize wherry ply stair introduce new ally practical authority confuse say arm blacksmith know nearly compliment lose pupil doubt pay
Dickens,Great Expectations,"There was a supper-tray after we got home at night, and I think we  should all have enjoyed ourselves, but for a rather disagreeable  domestic occurrence. Mr. Pocket was in good spirits, when a housemaid  came in, and said, “If you please, sir, I should wish to speak to you.”",supper tray get home night think enjoy disagreeable domestic occurrence pocket good spirit housemaid come say sir wish speak
Dickens,Great Expectations,"“Speak to your master?” said Mrs. Pocket, whose dignity was roused  again. “How can you think of such a thing? Go and speak to Flopson. Or  speak to me—at some other time.”",speak master say pocket dignity rouse think thing speak flopson speak time
Dickens,Great Expectations,"“Begging your pardon, ma’am,” returned the housemaid, “I should wish to  speak at once, and to speak to master.”",beg pardon return housemaid wish speak speak master
Dickens,Great Expectations,"“This is a pretty thing, Belinda!” said Mr. Pocket, returning with a  countenance expressive of grief and despair. “Here’s the cook lying  insensibly drunk on the kitchen floor, with a large bundle of fresh  butter made up in the cupboard ready to sell for grease!”",pretty thing belinda say pocket return countenance expressive grief despair cook lie insensibly drunk kitchen floor large bundle fresh butter cupboard ready sell grease
Dickens,Great Expectations,"Mrs. Pocket instantly showed much amiable emotion, and said, “This is  that odious Sophia’s doing!”",pocket instantly show amiable emotion say odious sophia
Dickens,Great Expectations,"“What do you mean, Belinda?” demanded Mr. Pocket.",mean belinda demand pocket
Dickens,Great Expectations,"“Sophia has told you,” said Mrs. Pocket. “Did I not see her with my own  eyes and hear her with my own ears, come into the room just now and ask  to speak to you?”",sophia tell say pocket eye hear ear come room ask speak
Dickens,Great Expectations,"“But has she not taken me downstairs, Belinda,” returned Mr. Pocket,  “and shown me the woman, and the bundle too?”",take downstairs belinda return pocket show woman bundle
Dickens,Great Expectations,"“And do you defend her, Matthew,” said Mrs. Pocket, “for making  mischief?”",defend matthew say pocket make mischief
Dickens,Great Expectations,"“Am I, grandpapa’s granddaughter, to be nothing in the house?” said  Mrs. Pocket. “Besides, the cook has always been a very nice respectful  woman, and said in the most natural manner when she came to look after  the situation, that she felt I was born to be a Duchess.”",grandpapa granddaughter house say pocket cook nice respectful woman say natural manner come look situation feel bear duchess
